Parafia	url	niedzielne	powszednie	debug_url
Parafia pw. św. Józefa Rzemieślnika	http://www.jozefswarzedz.archpoznan.pl	Msze św. w niedziele: godz. 8.00, godz. 10.00, godz. 11.30 z wyjątkiem lipca i sierpnia, godz. 19.00	Msze św. w dni powszednie: poniedziałek, wtorek, czwartek i sobota godz. 18.00, środa i piątek godz. 8.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,315/
Parafia pw. Matki Bożej Pocieszenia i św. Stanisława Bpa	http://www.kolegiata.pl 	Msze św. w niedziele: godz. 7.00, godz. 9.00, godz. 10.30, godz. 12.00, godz. 18.30	Msze św. w dni powszednie: godz. 7.00, godz. 8.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,322/
Parafia pw. św. Marcina	http://www.parafiasnieciska.pl 	Msze św. w niedziele: godz. 8.30, godz. 10.30	Msze św. w dni powszednie: godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,101/
Parafia pw. Bł. Michała Kozala Bpa i M.	http://www.kozal.srem.info 	Msze św. w niedziele: godz. 8.00, godz. 10.00, godz. 11.30	Msze św. w dni powszednie: godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,356/
Parafia pw. Ducha Świętego	http://www.duch-srem.pl	Msze św. w niedziele: 8.00 Pysząca, 9.00, 10.30, 12.00, 15.00, 17,00	Msze św. w dni powszednie: 9.00, 17.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,355/
Parafia pw. Najświętszego Serca Jezusa	http://nsjsrem.pl	Msze św. w niedziele: godz. 7.00, godz. 8.00, godz. 9.00, godz. 10.15, godz. 11.30, godz. 12.45, godz. 19.00, godz.20.00	Msze św. w dni powszednie: pon.-pt. godz. 7.00, godz. 18.00, godz. 18.30; sob. godz. 7.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,354/
Parafia pw. Najświętszego Serca Jezusa	http://www.nsjsroda.archpoznan.pl	Msze św. w niedziele: godz. 7.30, godz. 9.00, godz. 10.30, godz. 12.00, godz. 14.30, godz. 17.00	Msze św. w dni powszednie: godz. 7.30, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,344/
Parafia pw. Wniebowzięcia NMP	http://www.kolegiata.sroda.wlkp.pl	Msze św. w niedziele: 7:00, 8:30, 10:00, 11:30, 12:45, 19:00	Msze św. w dni powszednie: 7:00, 8:00, 18:30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,343/
Parafia pw. św. Józefa	http://www.jozef-sroda.pl	Msze św. w niedziele: godz. 7.30, godz. 9.00, godz. 10.30, godz. 12.00, godz. 18.00	Msze św. w dni powszednie: godz. 7.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,342/
Parafia pw. Wszystkich Świętych	http://www.parafiatarnowopodgorne.pl/	Msze św. w niedziele: godz. 7.30, godz. 9.00, godz. 10.30, godz. 12.00, godz. 18:30, lipiec i sierpień Msza św. wieczorna o godz. 20:00	Msze św. w dni powszednie: godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,274/
Parafia pw. Narodzenia NMP	http://www.tulce.archpoznan.pl 	Msze św. w niedziele: godz. 7.45, godz. 9.15, godz. 10.45, godz. 12.00, godz. 17.00, filia 10.15	Msze św. w dni powszednie: godz. 17.30, godz.18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,313/
Parafia pw. św. Rocha	http://www.parafiawieszczyczyn.pl	Msze św. w niedziele: godz. 8.00, godz. 10.00 i 11.30	Msze św. w dni powszednie: godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,352/
Parafia pw. św. Floriana	http://www.parafiawiry.pl	Msze św. w niedziele: 7:30, 9:00, 11:00	Msze św. w dni powszednie: wtorek 8:00; piątek 17:00; poniedziałek, środa , czwartek - 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,135/
Parafia pw. św. Brata Alberta Chmielowskiego	http://www.swalbert-wojnowice.pl	Msze św. w niedziele: 8:00, 9:30 - Niegolewo, 11:00	Msze św. w dni powszednie: pn., wt., śr., pt. - 18:00; 8:00 - czw.	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,20/
Parafia pw. NMP Niepokalanie Poczętej	http://www.farawolsztyn.pl	Msze św. w niedziele: godz. 7.00, godz. 8.30, godz. 9.30, godz. 11.00, godz. 12.30, godz. 15.30 (lipiec-sierpień nie) godz. 18.30, Tłoki godz. 10.00	Msze św. w dni powszednie: godz. 7.00, godz. 8.00, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,382/
Parafia pw. św. Józefa Opiekuna Kościoła Świętego	http://www.swjozefwolsztyn.pl	Msze św. w niedziele: 7:00, 9:00, 11:00, 12:15, 16:30, 18:00; kaplica Sióstr: 8:00, 10:00	Msze św. w dni powszednie: 8:00, 18:00; kaplica Sióstr 6:45	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,381/
Parafia pw. św. Wawrzyńca	http://www.woniesc.archpoznan.pl	Msze św. w niedziele: Wonieść - 9.15, 11.00; Parsko - 8.00	Msze św. w dni powszednie:czas zimowy (01.10-31.03) 17.00 - poniedziałek, wtorek, środa, piątek; czas letni (01.04-30.09) 18.00 - poniedziałek, wtorek, środa, piątek; 7.00 - czwartek; 18.00 - sobota	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,331/
Parafia pw. Miłosierdzia Bożego	http://parafiawroniawy.pl	Msze św. w niedziele: 9:30	Msze św. w dni powszednie: wtorek, czwartek: 18:30; sobota: 19:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,380/
Parafia pw. św. Katarzyny	http://katarzynawronki.archpoznan.pl	Msze św. w niedziele: 7:00, 9:00, 10:30, 12:00, 15:30 (z wyjątkiem I, VII, VIII), 18:30	Msze św. w dni powszednie: 8:00, 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,392/
Parafia pw. św. Urszuli Ledóchowskiej	http://www.swurszula.wronki.pl	Msze św. w niedziele: godz. 8.00, godz. 9.30, godz. 11.00, godz. 15.00	Msze św. w dni powszednie: godz. 17.30, godz. 18.30	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,391/
Parafia pw. św. Andrzeja Apostoła	http://www.parafiawyskoc.pl 	Msze św. w niedziele: Wyskoć: 8:00, 11:15; Turew: 9:30	Msze św. w dni powszednie: od X-III 18.00 od IV-IX 18.30, wtorek 8.00 (oprócz V i X)	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,87/
Parafia pw. św. Michała Archanioła	http://www.wytomysl.archpoznan.pl 	Msze św. w niedziele: godz. 8:30, godz. 10:00 (z udziałem dzieci), godz. 11.30	Msze św. w dni powszednie: pon., śr., czw., pt. - godz. 18:00 (X-III), 19:00 (IV-IX); wt. godz. 8:00; sob. godz. 17:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,145/
Parafia pw. NMP Królowej Korony Polskiej	http://www.parafia.zakrzewo.com	Msze św. w niedziele: 9:00, 11:00	Msze św. w dni powszednie: wtorek - 9.00, pozostałe dni - 18:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,273/
Parafia pw. Najśw. Maryi Panny Wniebowziętej	http://www.parafia-zbaszyn.pl	Msze św. w niedziele: godz. 7.00, godz. 8.00, godz. 9.00, godz. 10.30, godz. 12.00, godz. 18.00	Msze św. w dni powszednie: godz. 7.00, godz. 7.30, godz. 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,399/
Parafia pw. Najświętszego Serca Jezusowego i Niepokalanego Serca Maryi	http://parafiazebowo.archpoznan.pl	Msze św. w niedziele: w Zębowie: 8:00 i 11:30	Msze św. w dni powszednie: 18:30, w Adwencie o 18.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,144/
Parafia pw. św. Floriana	http://www.parafiazielonawies.bloog.pl	Msze św. w niedziele: godz. 8.30, godz. 10.30	Msze św. w dni powszednie: godz. 17.00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,283/
Parafia pw. św. Joanny Beretty-Molla	http://www.giannazlotniki.pl	Msze św. niedzielne: 8.00,9.00 (kaplica filialna pw. Św. Faustyny), 10.30 msza dla dzieci, 12.00, 18.30W lipcu i sierpniu: 8.00,9.00 (kaplica filialna pw. Św. Faustyny) 10.30 msza dla dzieci, 20.00	Msze św. w dni powszednie: 18.30	http://www.archpoznan.pl/component/option,com_contact/Itemid,118/task,view/contact_id,1204/
Parafia pw. św. Mikołaja	http://www.parafiazydowo.archpoznan.pl 	Msze św. w niedziele: kościół w Żydowie: 07:30, 11:00; filia w Lulinie: 09:30	Msze św. w dni powszednie: od wt. do sob. 18:00; pon. 08:00	http://www.archpoznan.pl/component/option,com_contact/task,view/contact_id,320/
